locality_id,locality.feature_type_id,province,county,city,country_id
2439,189,NULL,NULL,NULL,110
2440,189,NULL,NULL,NULL,NULL
2441,189,Bohemia Region,NULL,NULL,57
2442,189,Montana,NULL,NULL,228
2443,,Valencia,NULL,NULL,202
2444,,Illinois,Union,NULL,228
2445,189,Illinois,Illinois,NULL,228
2446,189,Illinois,Cave In Rock,Cave In Rock,228
2446,189,Illinois,Hardin Co.,NULL,228
2447,,NULL,NULL,NULL,81
2448,189,NULL,Arandis,Arandis,150
2448,189,NULL,NULL,NULL,150
2449,,NULL,NULL,NULL,81
2449,,Saxony,NULL,NULL,81
2450,,NULL,NULL,NULL,86
2451,189,South Dakota,Lawrence Co.,NULL,228
2452,195,NULL,NULL,NULL,74
2452,70,NULL,NULL,NULL,74
2452,70,NULL,NULL,NULL,NULL
2453,,NULL,Moss,Moss,163
2454,,NULL,NULL,NULL,163
2455,220,Alaska,NULL,New Metlakatla,228
2455,220,Alaska,NULL,NULL,228
2456,189,California,Sonoma Co.,NULL,228
2457,189,Arizona,NULL,Washington Camp,228
2458,189,South Dakota,South Dakota,NULL,228
2459,,South Dakota,Lawrence Co.,NULL,228
2460,189,Illinois,Cave In Rock,Cave In Rock,228
2461,189,Utah,NULL,NULL,228
2462,189,Utah,Beaver Co.,NULL,228
2463,189,NULL,NULL,NULL,174
2464,,Alabama,Coosa Co.,Rockford,228
2465,189,Maine,NULL,Albany,228
2466,,Valais,Valais,NULL,209
2467,,NULL,NULL,NULL,NULL
2468,189,Nevada,NULL,NULL,228
2469,,Valais,Gosau,Gosau,209
2470,,California,NULL,NULL,228
2471,,NULL,NULL,NULL,37
2472,,NULL,NULL,NULL,227
2473,,Sicily,NULL,NULL,106
2474,220,Nevada,NULL,NULL,228
2475,,South Carolina,Berkeley,NULL,228
2476,,NULL,NULL,NULL,129
2477,193,Nevada,Clark Co.,NULL,228
2478,,Lorraine,Vosges Dept.,NULL,74
2479,,NULL,Madagascar,NULL,129
2480,,NULL,Ambatofotosy,Ambatofotosy,129
2481,189,NULL,NULL,NULL,81
2482,,NULL,NULL,NULL,81
2483,193,NULL,NULL,NULL,81
2484,,NULL,NULL,NULL,21
2485,189,NULL,NULL,NULL,81
2486,189,Rhineland-Palatinate,NULL,NULL,81
2487,,NULL,NULL,NULL,87
2488,,NULL,NULL,NULL,87
2489,,NULL,NULL,NULL,136
2490,,NULL,NULL,NULL,87
2491,,NULL,NULL,NULL,87
2492,220,NULL,NULL,NULL,86
2493,,NULL,NULL,NULL,136
2494,235,La Digue Island,NULL,NULL,193
2495,235,La Digue Island,NULL,NULL,193
2496,235,La Digue Island,NULL,NULL,193
2497,235,La Digue Island,NULL,NULL,193
2499,235,La Digue and Inner Islands,NULL,NULL,193
2500,235,La Digue Island,NULL,NULL,193
2501,235,La Digue,NULL,NULL,193
2502,,NULL,NULL,NULL,136
2503,189,Montana,NULL,NULL,228
2503,189,Montana,Silver Bow Co.,NULL,228
2504,,NULL,NULL,NULL,129
2505,189,Montana,NULL,Helena (7 Mi Nw),228
2506,189,La Rioja,NULL,NULL,10
2507,189,New Mexico,Grant Co.,NULL,228
2508,189,New Mexico,Grant Co.,Hanover Gulch,228
2509,,Connecticut,New Haven Co.,Ansonia,228
2510,,Ohio,Darke Co.,NULL,228
2511,,NULL,NULL,NULL,NULL
2512,,NULL,NULL,NULL,129
2513,221,NULL,Bilecik Province,Sögütcük,220
2514,,NULL,Madagascar,NULL,129
2515,,Fianarantsoa,Ambositra,Ambositra,129
2516,,NULL,NULL,NULL,129
2517,,Antananarivo Prov.,NULL,Estatoby,129
2518,,Antananarivo,Ampangabe,Ampangabe,129
2519,,Antananarivo,Ankazobe,Ankazobe,129
2520,,Antananarivo,NULL,Antanifotsy,129
2521,,NULL,Antananarivo,Antsirabe,129
2522,,Antananarivo,Antsirabe,Antsirabe,129
2523,,Antananarivo,Betafo,Betafo,129
2524,,Antananarivo,Ibity Massif,Ibity Massif,129
2525,,Antananarivo,Ihosy,Ihosy,129
2526,,Antananarivo,Malakialina,Malakialina,129
2527,,Antananarivo,Sahatany Valley,Sahatany Valley,129
2528,,Antananarivo,Ambatolampy,Ambatolampy,129
2529,,NULL,NULL,NULL,129
2530,,NULL,Antananarivo,NULL,129
2532,,NULL,Madagascar,NULL,129
2533,,NULL,NULL,NULL,129
2534,,NULL,NULL,NULL,129
2535,,NULL,NULL,NULL,129
2536,,Kaduna,NULL,NULL,159
2537,,NULL,NULL,NULL,NULL
2538,151,NULL,NULL,NULL,NULL
2539,,NULL,NULL,NULL,NULL
2539,,NULL,NULL,NULL,NULL
2541,,NULL,NULL,NULL,NULL
2542,,NULL,NULL,NULL,NULL
2543,224,NULL,NULL,NULL,NULL
2544,220,NULL,NULL,NULL,NULL
2545,,NULL,NULL,NULL,NULL
2546,,NULL,NULL,NULL,NULL
2547,,NULL,NULL,NULL,NULL
2548,,NULL,NULL,NULL,8
2548,,NULL,Antarctica,NULL,NULL
2548,195,NULL,NULL,NULL,NULL
2549,11,Not Applicable,Not Applicable,Not Applicable,242
2550,252,Not Applicable,Not Applicable,Not Applicable,242
2551,252,Not Applicable,Not Applicable,Not Applicable,242
2552,228,NULL,NULL,NULL,NULL
2553,228,Not Applicable,Not Applicable,Not Applicable,NULL
2554,189,Rio Grande Do Sul,NULL,NULL,30
2555,189,Utah,Salt Lake Co.,NULL,228
2556,178,Idaho,NULL,NULL,228
2557,,Wyoming,NULL,NULL,228
2558,246,Idaho,NULL,NULL,228
2559,,Utah,NULL,NULL,228
2560,68,AZ,NULL,NULL,228
2561,189,Utah,NULL,NULL,228
2562,189,Wyoming,Weston Co.,Cambria,228
2563,,California,Lassen Co.,NULL,228
2564,209,Nevada,Humboldt Co.,South Ridge,228
2565,,Oregon,Oregon,NULL,228
2566,,Oregon,NULL,NULL,228
2567,70,Mérida,Mérida,NULL,233
2568,,NULL,Antequera,Antequera,26
2569,,Andalusia,NULL,NULL,202
2570,205,Connecticut,NULL,NULL,228
2571,,Thuringia,NULL,NULL,81
2572,195,NULL,NULL,NULL,74
2572,70,NULL,NULL,NULL,74
2572,70,NULL,NULL,NULL,NULL
2573,,NULL,NULL,NULL,129
2574,,Diana,NULL,NULL,129
2575,,California,Devil Peak,Devil Peak,228
2576,70,Oregon,Baker,NULL,228
2577,,Idaho,Shoshone Co.,Clarkia Area,228
2578,,New York,Peekskill,Peekskill,228
2579,,New York,NULL,NULL,228
2580,189,Massachusetts,NULL,Worcester,228
2581,101,Colorado,Gunnison County,NULL,228
2582,,Colorado,Gunnison County,NULL,228
2583,,Colorado,Gunnison County,NULL,228
2584,189,Pennsylvania,NULL,NULL,228
2585,189,Rhode Island,NULL,NULL,228
2586,,Colorado,Gunnison County,NULL,228
2587,,Colorado,Gunnison County,NULL,228
2588,209,Pennsylvania,Lehigh Co.,NULL,228
2589,205,New Mexico,NULL,Madrid,228
2590,205,Pennsylvania,NULL,Monterey,228
2591,,NULL,NULL,NULL,209
2592,,Piedmont,NULL,NULL,106
2593,220,NULL,NULL,NULL,9
2593,185,NULL,NULL,NULL,NULL
2594,,NULL,NULL,NULL,9
2595,220,NULL,NULL,NULL,9
2596,220,Antigua,NULL,NULL,9
2600,,NULL,NULL,NULL,47
2601,,NULL,NULL,NULL,186
2601,,NULL,NULL,NULL,186
2602,,Utah,NULL,NULL,228
2603,,Arkansas,Sevier Co.,NULL,228
2604,189,Nevada,White Pine Co.,NULL,228
2605,189,Nevada,Lander Co.,Austin,228
2606,189,Nevada,Lander Co.,NULL,228
2607,189,Nevada,Humboldt Co.,NULL,228
2608,,California,Kern Co.,NULL,228
2609,,California,San Benito Co.,NULL,228
2610,,California,San Benito Co.,NULL,228
2611,,Nevada,NULL,National,228
2612,,Utah,Garfield Co.,NULL,228
2613,189,Colorado,Lake Co.,Leadville,228
2614,,Colorado,Lake Co.,Leadville,228
2615,,California,NULL,NULL,228
2616,,Antioquia Dept,NULL,Cañasgordas,47
2617,,Antioquia Dept,NULL,Medellin,47
2618,,Antioquia Dept,NULL,Pavarandocito,47
2619,,Antioquia,NULL,NULL,47
2620,,Antioquia,Antioquia,NULL,47
2620,,Antioquia,NULL,NULL,47
2621,,Antioquia,Sonson,Sonson,47
2622,205,NULL,NULL,NULL,47
2623,220,NULL,NULL,NULL,156
2624,,NULL,NULL,NULL,129
2625,,NULL,NULL,NULL,129
2626,70,NULL,North Liverpool ,NULL,85
2627,70,NULL,North Liverpool ,NULL,85
2628,70,NULL,North Liverpool ,NULL,85
2629,189,Arizona,Kingman,Kingman,228
2629,189,Arizona,Mohave Co.,NULL,228
2630,205,NULL,NULL,NULL,90
2631,,Antofagasta,NULL,NULL,43
2632,,Antofagasta Prov,NULL,"Chuquicamata, Balmaceda Raise",43
2633,,Antofagasta Prov,NULL,Chuquicamata,43
2634,,Antofagasta Prov,NULL,"Penon, Aguas Blancas",43
2635,,Antofagasta Prov,NULL,Penon,43
2636,,Antofagasta Prov,NULL,Sierra Gorda,43
2637,,NULL,NULL,NULL,43
2638,210,Antofagasta,n/a,Taltal,43
2639,,NULL,NULL,NULL,43
2640,,Antofagasta,Chacabuco,NULL,43
2641,,Antofagasta,Antofagasta,NULL,43
2641,,Antofagasta,NULL,NULL,43
2642,,NULL,NULL,NULL,43
2643,,Antofagasta,NULL,Chuquicamata,43
2644,,Antofagasta Prov,NULL,Chuquicamata,43
2645,,Antofagasta,Copiapo,NULL,43
2646,,NULL,NULL,"Antofagasta, Cuero De Purullo",43
2647,,Antofagasta,Gatico,Gatico,43
2648,,Antofagasta,Guanaco,Guanaco,43
2649,,Antofagasta,Mejillones Island,Mejillones Island,43
2650,,Antofagasta,Michilla,Michilla,43
2651,,Antofagasta,Oficina Alemania,Oficina Alemania,43
2652,,Antofagasta,Oficina Lautaro,Oficina Lautaro,43
2653,,Antofagasta,Sierra Gorda,Sierra Gorda,43
2655,189,La Paz Dept,NULL,Caracoles,26
2656,64,Montana,Phillips Co.,NULL,228
2657,,Montana,Phillips Co.,NULL,228
2658,,NULL,NULL,NULL,86
2659,189,North Rhine-Westphalia,NULL,NULL,81
2660,189,NULL,NULL,NULL,81
2661,,New Mexico,Guadalupe Co.,NULL,228
2662,,New Mexico,NULL,NULL,228
2663,,NULL,Madagascar,NULL,129
2664,189,Carinthia,Bleiberg,Bleiberg,14
2665,,Minas Gerais,Ouro Preto,Ouro Preto,30
2666,,Minas Gerais,NULL,NULL,30
2667,,Saxony,NULL,NULL,81
2668,,Saxony,NULL,NULL,81
2669,,Saxony,NULL,NULL,81
2670,,Antananarivo,Sahatany Valley,Sahatany Valley,129
2671,,Antrim,Ballyhenry,Ballyhenry,227
2672,,Antrim,Collinward,Collinward,227
2673,,NULL,NULL,NULL,104
2674,,Antrim,Larne,Magheramourne,104
2676,,Northern Ireland,Antrim,NULL,227
2677,,Antrim,Antrim,NULL,227
2678,,Antrim,Whitehead,Whitehead,227
2679,,Piedmont,NULL,NULL,106
2680,,NULL,Madagascar,NULL,129
2681,,NULL,NULL,NULL,129
2682,,NULL,NULL,NULL,129
2683,,NULL,NULL,NULL,129
2684,,NULL,NULL,NULL,129
2685,,NULL,NULL,NULL,129
2686,,NULL,NULL,NULL,129
2687,,NULL,NULL,NULL,129
2689,,NULL,NULL,NULL,129
2690,,NULL,NULL,NULL,129
2691,,NULL,NULL,NULL,129
2692,,NULL,NULL,NULL,129
2693,,NULL,NULL,NULL,129
2694,,NULL,NULL,NULL,129
2695,,NULL,NULL,NULL,129
2696,,NULL,NULL,NULL,129
2697,,NULL,NULL,NULL,129
2698,,Antananarivo,Antananarivo,NULL,129
2699,,Antsiranana,NULL,Ambilobe,129
2700,,Antsiranana,Daraina,Daraina,129
2701,,Antsiranana,Antsiranana,Antsiranana,129
2702,,Antsiranana,Vohemar,Vohemar,129
2703,,NULL,NULL,NULL,129
2704,,NULL,Madagascar,NULL,129
2705,,Antananarivo,Mahaiz,Mahaiz,129
2706,,NULL,NULL,NULL,129
2707,185,NULL,NULL,NULL,NULL
2708,,New York,Jefferson Co.,NULL,228
2709,,New York,Jefferson Co.,NULL,228
2710,,New York,NULL,NULL,228
2711,,New York,Jefferson Co.,NULL,228
2712,185,NULL,NULL,NULL,52
2713,220,NULL,NULL,NULL,NULL
2714,,NULL,NULL,NULL,NULL
2715,192,NULL,NULL,NULL,NULL
2716,138,NULL,NULL,NULL,NULL
2717,9,NULL,NULL,NULL,NULL
2718,138,NULL,NULL,NULL,NULL
2719,,Yukon,NULL,NULL,38
2719,70,Yukon,NULL,NULL,38
2720,,Colorado,NULL,NULL,228
2721,70,NULL,NULL,NULL,44
2722,,California,NULL,NULL,228
2723,,California,NULL,NULL,228
2724,53,NULL,NULL,NULL,111
2725,,California,Riverside Co.,NULL,228
